"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000014195",-1.18867935982796,7.33434075995425,49.2569607308667,7.61819887818468e-07,5.44554715965624e-05
"ENSMUSG00000026499",-1.29128376065916,5.90241088000796,47.5983973476512,7.69959071877254e-07,5.45131022889095e-05
"ENSMUSG00000010307",-1.52736130987583,4.34970332857626,46.9283981615907,7.88482285733976e-07,5.46209409478738e-05
"ENSMUSG00000002658",-1.80910373229329,6.38579565227077,47.5818164152968,7.93090730975977e-07,5.46209409478738e-05
"ENSMUSG00000038510",-1.35363107371217,5.13061048434405,46.3431207707974,7.93524565828675e-07,5.46209409478738e-05
"ENSMUSG00000018326",-1.62127024177174,9.3060996338636,48.9971263228149,8.15880769373939e-07,5.56445655002373e-05
"ENSMUSG00000022451",-0.986128178965581,5.94924327658625,47.4402697633612,8.36399100841498e-07,5.65253719605063e-05
"ENSMUSG00000027546",1.21308458555382,6.1611516708798,48.478914213603,8.59927206775759e-07,5.72264868909741e-05
"ENSMUSG00000040462",-1.72406358057338,6.1212310702621,46.7558184934524,8.62169294025975e-07,5.72264868909741e-05
"ENSMUSG00000041961",2.19032436801383,5.44655092722725,47.6299649541471,9.10036373892049e-07,5.98691186151636e-05
"ENSMUSG00000018707",1.29636081553788,6.45110939126169,48.0798542307203,9.30243686179678e-07,6.02611472377818e-05
"ENSMUSG00000029156",-1.42399417145051,4.89394122784436,45.2738148046066,9.33071727776869e-07,6.02611472377818e-05
"ENSMUSG00000020048",-1.90473925118889,9.3788533267502,48.0264653515097,9.44156795595744e-07,6.02611472377818e-05
"ENSMUSG00000041133",-1.16437835167794,6.83585005533792,47.4957005770985,9.48419992846445e-07,6.02611472377818e-05
"ENSMUSG00000038708",-1.52595162506,7.73428729315971,47.4588954996276,1.00845979420446e-06,6.29647098004041e-05
"ENSMUSG00000042699",-1.57962744944584,6.62265369645002,46.5869870591874,1.01127875472358e-06,6.29647098004041e-05
"ENSMUSG00000034336",-1.42665973545473,7.39898276910997,47.2149087657258,1.02870201520023e-06,6.29647098004041e-05
"ENSMUSG00000059518",-2.97796118753499,7.57317472706174,46.0732380613915,1.053768192155e-06,6.29647098004041e-05
"ENSMUSG00000032502",2.29986373335316,5.47235040763626,46.5996541781306,1.0660242002301e-06,6.29647098004041e-05
"ENSMUSG00000023007",-1.81797747298552,5.93239386538414,45.0755986374723,1.06661064883089e-06,6.29647098004041e-05
"ENSMUSG00000024991",-1.60229138595791,7.3563338821987,46.8690995256001,1.0693457686828e-06,6.29647098004041e-05
"ENSMUSG00000026234",-1.73222055752972,9.10697614112064,47.1562846705102,1.07811171268181e-06,6.29647098004041e-05
"ENSMUSG00000030330",-1.35127674582301,6.46646197112292,46.1741182998032,1.07955395922598e-06,6.29647098004041e-05
"ENSMUSG00000029559",-1.28657431482192,7.65271620262252,46.9974851437157,1.08700224123094e-06,6.29647098004041e-05
"ENSMUSG00000086228",-1.88454189002002,6.68379712631159,45.9006612569136,1.08985101339558e-06,6.29647098004041e-05
"ENSMUSG00000068206",-1.36180887350101,5.41657347747988,44.6671259442025,1.09260795860265e-06,6.29647098004041e-05
"ENSMUSG00000026313",2.04808104237289,5.61110393426708,46.5653850460876,1.11807509468976e-06,6.39366942609516e-05
"ENSMUSG00000044550",-1.48511938210401,6.65685144478045,45.8872392160298,1.15007531032444e-06,6.40223378698783e-05
"ENSMUSG00000025272",-1.63382210615694,5.86183354761683,44.690506596187,1.15200161029617e-06,6.40223378698783e-05
"ENSMUSG00000020705",-1.44835661231961,7.07240125891331,46.261033571415,1.15378386124994e-06,6.40223378698783e-05
