"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000024991",-1.66985680609286,7.72901496289622,37.3726475660988,2.89940478338398e-06,0.000165291218666636
"ENSMUSG00000059974",1.53265857779149,10.8055411540952,38.7453118045726,2.90127973432167e-06,0.000165291218666636
"ENSMUSG00000078622",-1.25890184417163,7.72724243992034,37.3160492513029,3.11444690339311e-06,0.000173704472548211
"ENSMUSG00000036371",-1.46453769114641,9.28248147134047,38.1888698647493,3.1348396776315e-06,0.000173704472548211
"ENSMUSG00000056050",-1.71480733100143,7.31845468893368,36.3868904175635,3.26962956360069e-06,0.00017872502141574
"ENSMUSG00000032340",1.59615968778434,8.41866462728169,37.9397514822416,3.40913620962787e-06,0.000183866079572596
"ENSMUSG00000028399",1.73303092754404,11.4917933745816,37.7745662176184,3.47367001145122e-06,0.000184881515741055
"ENSMUSG00000029328",-1.75284833318677,8.52389534413079,36.5213227654875,3.92166928482594e-06,0.000204892540131962
"ENSMUSG00000032181",-1.39609244475614,8.87996257978357,36.837354027517,3.9509562744853e-06,0.000204892540131962
"ENSMUSG00000020949",-1.65185899215238,9.28717934526911,36.8126198077744,4.03710496770125e-06,0.00020670999486521
"ENSMUSG00000030020",1.9295826448374,9.41091198858513,36.8907945982965,4.15650195320082e-06,0.000209081600154518
"ENSMUSG00000042487",-1.61568674809002,6.41762625191778,35.0657525440006,4.20286039229011e-06,0.000209081600154518
"ENSMUSG00000031660",-1.54988793787438,6.83985850909892,34.8671720839225,4.33113730719909e-06,0.000209081600154518
"ENSMUSG00000000568",-1.3994920907616,8.40807056038142,36.060837098918,4.36902977902826e-06,0.000209081600154518
"ENSMUSG00000037364",-1.86058161646169,6.46897541696804,34.8787701318484,4.39633685549077e-06,0.000209081600154518
"ENSMUSG00000060275",2.41465040543495,6.2718838767519,33.1143151606305,4.40981899348683e-06,0.000209081600154518
"ENSMUSG00000005609",-1.67119523110717,6.95611299291958,34.7433331479236,4.44524539265476e-06,0.000209081600154518
"ENSMUSG00000021743",-1.71408219290312,7.82657519906423,35.1789735409426,4.56702432469078e-06,0.000212340383831888
"ENSMUSG00000021039",-1.54144821523654,8.25874009473793,35.5131858751356,4.70513376603424e-06,0.000216275750950096
"ENSMUSG00000041670",1.84270732129038,9.48143789293163,36.1273077061568,4.8074782566592e-06,0.000218497185934679
"ENSMUSG00000046743",1.41330308705494,6.84768216701824,34.8960097611075,5.06614508883458e-06,0.000227695076492621
"ENSMUSG00000031099",-1.53177320880573,6.90974895483345,34.0778229365113,5.13549785434047e-06,0.000228275701327552
"ENSMUSG00000020368",-1.61260422954293,9.13196359805204,35.3942069148513,5.27637473693912e-06,0.000231988432727378
"ENSMUSG00000021178",-1.51833701523054,7.35220954061503,33.4904542931118,6.12901976459131e-06,0.00026582599329654
"ENSMUSG00000029623",-1.7076294370519,8.1865152494588,33.9488193725485,6.25489086237824e-06,0.00026582599329654
"ENSMUSG00000102362",2.02836207601792,8.23500527217533,34.735691980564,6.33297618051397e-06,0.00026582599329654
"ENSMUSG00000021198",1.73322014508361,7.6768027899782,34.5098626428156,6.37316227036774e-06,0.00026582599329654
"ENSMUSG00000031245",-1.84707529091352,7.34672416441797,33.1443432428934,6.37456646471306e-06,0.00026582599329654
"ENSMUSG00000052459",-1.35854480295466,8.81607733709771,34.3165341027809,6.47810259836172e-06,0.000267386989901767
"ENSMUSG00000001833",-1.63143536621357,8.84893543998333,33.7100257557458,7.21979437768426e-06,0.000294990588461948
"ENSMUSG00000021194",-1.56668711720202,7.36692564011302,32.1725730686593,8.07829850246196e-06,0.000326767174424586
"ENSMUSG00000070802",-1.52866540700585,7.96144969991536,32.5695225396531,8.24489344926847e-06,0.000327768767457914
"ENSMUSG00000020705",-1.27980453067644,7.36062739854999,32.2265022919665,8.26512095938375e-06,0.000327768767457914
"ENSMUSG00000037266",-1.70287151775891,9.29130283150332,33.1315130400895,8.38981537247211e-06,0.000329483526035434
"ENSMUSG00000041014",2.42870362468414,8.985013168092,33.1196681741238,8.83877490808932e-06,0.000341435514225599
"ENSMUSG00000026020",-1.96669083968715,6.86883918502575,31.4901348191873,8.90883122662656e-06,0.000341435514225599
"ENSMUSG00000023944",-1.43855315284772,9.60626449073743,32.9242718719915,8.94738306746935e-06,0.000341435514225599
"ENSMUSG00000040420",2.33728685389189,12.1513890007825,32.5609247252026,9.71636025943098e-06,0.000367314740648582
"ENSMUSG00000026918",-1.57823310310891,7.14573076698166,31.1770297196017,9.81188910764316e-06,0.000367491587411265
"ENSMUSG00000021991",-1.3496230869748,7.77035150978357,31.6008381127265,1.00377366817825e-05,0.000369179001597284
"ENSMUSG00000029559",-1.43789932534587,7.5599686689153,31.3916951217405,1.00394784117926e-05,0.000369179001597284
"ENSMUSG00000112404",2.40200019448252,7.48815262070952,31.8540261001613,1.03379773929404e-05,0.000369475326959383
"ENSMUSG00000049252",1.75267933122944,9.63271305781927,32.190026147334,1.0572798123991e-05,0.000369475326959383
"ENSMUSG00000103428",2.25317562957671,11.4071539267126,32.0977026735247,1.07047587798204e-05,0.000369475326959383
"ENSMUSG00000019877",-1.38137055611227,8.01183781321537,31.4525631600169,1.07238680610007e-05,0.000369475326959383
"ENSMUSG00000024974",-1.25087527627076,8.12038593595729,31.5519660939741,1.07680513920344e-05,0.000369475326959383
"ENSMUSG00000026473",-1.52477117377884,6.65000356719625,30.6473090057448,1.08012508479781e-05,0.000369475326959383
"ENSMUSG00000028822",-1.58364313534352,7.10403224012977,30.702714585653,1.08448241053402e-05,0.000369475326959383
"ENSMUSG00000020483",-1.85972140957657,8.48375406166605,31.4759310209997,1.08611566077716e-05,0.000369475326959383
"ENSMUSG00000018666",-1.40081889851453,7.95895709827325,31.3487790477091,1.08696078882983e-05,0.000369475326959383
"ENSMUSG00000060534",2.66825605057983,11.5991322007274,31.7116686251137,1.16069409881158e-05,0.000391250635807736
"ENSMUSG00000034850",-1.93275918149075,5.82832417972474,30.5170130129395,1.1813832819415e-05,0.000394933502103585
"ENSMUSG00000041133",-1.32536712845828,7.4083264163446,30.4634727605668,1.21699902152572e-05,0.000403505003448487
"ENSMUSG00000063049",-1.48283488297497,6.78584007375373,30.0923249916235,1.22866471009674e-05,0.000404060874174089
"ENSMUSG00000038615",-1.57040607455377,6.58815863220629,30.0344539514898,1.24286604860446e-05,0.000405434932790729
"ENSMUSG00000035851",-1.32817089176067,8.46734904676969,30.9607137841345,1.26803906255332e-05,0.000407337958168988
"ENSMUSG00000020361",-1.19895808767776,7.6892742071899,30.5341572285754,1.27224521670703e-05,0.000407337958168988
"ENSMUSG00000060568",1.92343275201041,7.37197917892188,30.9542071353243,1.27891027657507e-05,0.000407337958168988
"ENSMUSG00000051379",-1.31142159853535,6.12113566700351,29.8344989581739,1.32461917310784e-05,0.000418600355876658
"ENSMUSG00000025980",-1.15269192739058,7.4587924630466,30.080721552292,1.36662299243933e-05,0.000428526356931559
"ENSMUSG00000022789",-1.72092772662337,7.41526207783878,29.5048187696779,1.45879332227336e-05,0.000453909152968903
"ENSMUSG00000006304",-1.40870040185861,8.07955746388678,30.0169380901459,1.47810111092812e-05,0.00045640603005376
"ENSMUSG00000024064",1.93017556622708,7.73808343909944,30.4340197438476,1.4973323875458e-05,0.00045884162936536
"ENSMUSG00000020523",-1.26552644643862,6.97566768273434,29.242326734053,1.52768611614806e-05,0.000463521871323482
"ENSMUSG00000028759",-1.67662402052409,8.3059742255731,29.8422708298461,1.54357877364883e-05,0.000463521871323482
"ENSMUSG00000070565",1.43643810286027,7.51610753597335,30.1862145875983,1.54698275967046e-05,0.000463521871323482
"ENSMUSG00000038026",-1.45481121167846,7.49640471511648,29.3094983399579,1.58616105791114e-05,0.000471766285239013
"ENSMUSG00000061032",-1.63856219421426,8.26656486433314,29.6352404963485,1.61192163372052e-05,0.000473209064922282
"ENSMUSG00000023932",-1.50045075046692,7.13485663884562,29.0088382739848,1.61440917081026e-05,0.000473209064922282
"ENSMUSG00000029422",-1.38545099296488,8.92236982614021,29.8218041597509,1.67962329004417e-05,0.000488782461023646
"ENSMUSG00000042363",-1.24536951239976,7.63191962691435,29.1231561252254,1.72418115569038e-05,0.000498165198197684
"ENSMUSG00000059119",-1.38395113309272,7.31581503261708,28.7210771985518,1.77838629052163e-05,0.000510182450011347
"ENSMUSG00000067028",1.54199988462201,8.57879851036989,29.676380758043,1.8143627448059e-05,0.000514467100364881
"ENSMUSG00000029212",1.61871802464481,9.27902476907535,29.6487520100549,1.82293438794047e-05,0.000514467100364881
"ENSMUSG00000028354",1.82189162051517,8.34761478865327,29.6252411559354,1.83596172670325e-05,0.000514467100364881
"ENSMUSG00000007458",-1.59869177306543,6.43425381923311,28.3474015499125,1.84890372822063e-05,0.000514467100364881
"ENSMUSG00000036309",-1.96609620027065,8.77022033808106,29.1473946258856,1.85691462678053e-05,0.000514467100364881
"ENSMUSG00000021811",-1.44260131450285,6.23596967159953,28.2926590752548,1.88514918978239e-05,0.000518736630793861
"ENSMUSG00000004267",-1.66964340209566,7.87677475579004,28.4501387931728,1.9939991474483e-05,0.000544981523745161
"ENSMUSG00000024853",-1.34961792433313,8.62115350084166,28.8178625186165,2.0564233344442e-05,0.000558270630055489
"ENSMUSG00000022800",-1.23512293891373,7.60010065182244,27.9785593184237,2.24145720543999e-05,0.000604446293066984
"ENSMUSG00000026609",1.70604394806039,7.05321400977395,28.1235981035926,2.28397332712065e-05,0.000611832589947221
"ENSMUSG00000030970",-1.18664157742628,8.13141263912497,28.1396770372561,2.31506098903045e-05,0.000616080375041327
"ENSMUSG00000051469",-1.52203593513218,6.15607347176747,27.4024703112862,2.35156223823737e-05,0.000621703872788899
"ENSMUSG00000031633",-1.57125631132232,10.8829622525275,28.3398479210152,2.42628547342827e-05,0.00063356043915552
"ENSMUSG00000033845",-1.50321023726251,5.80411889135429,27.3558408647611,2.42773468650446e-05,0.00063356043915552
"ENSMUSG00000034762",2.12120560310661,7.63192688473696,27.9611043615976,2.55620789308154e-05,0.000662811597917617
"ENSMUSG00000055865",-1.55119082748702,7.09174332298373,26.9975975614537,2.57961194084909e-05,0.000663778663756332
"ENSMUSG00000059173",1.42941061622357,9.02135527086813,28.0668737938103,2.59275720330038e-05,0.000663778663756332
"ENSMUSG00000028820",-1.30815677742068,8.98529056953395,27.8554177201201,2.62695697398871e-05,0.000668304462879517
"ENSMUSG00000022000",-1.52100943417104,7.90825299104797,27.2293601280848,2.70858477650274e-05,0.0006847640888096
"ENSMUSG00000050017",-1.6079944611725,6.86105248640562,26.6187501224683,2.78619777532587e-05,0.00070001055908032
"ENSMUSG00000031010",1.44665553169359,7.32294659273767,27.3549105078973,2.87867315991035e-05,0.000718779810607244
"ENSMUSG00000021578",-1.45084919127958,6.66319831198381,26.4460895274373,2.90584718082083e-05,0.000721050303590847
"ENSMUSG00000029404",-1.42574354690112,6.19507915274033,26.477454331856,2.92341779453397e-05,0.000721050303590847
"ENSMUSG00000054405",-1.29625417843471,8.04581238195609,26.9242855547372,3.02244652669973e-05,0.000740957345484873
"ENSMUSG00000042834",-1.71531070070301,8.72153685870367,27.0378171931428,3.05367064547384e-05,0.000744102274755522
"ENSMUSG00000041781",-1.43383855746848,6.23134597807035,26.2558190192334,3.08270812852839e-05,0.000746679902987863
"ENSMUSG00000057421",-1.5531826655197,6.81033469242776,26.1749010197421,3.11102146083234e-05,0.00074905248863493
"ENSMUSG00000117000",2.32622105687672,7.19396453247212,26.6208552185314,3.19630020486614e-05,0.000761823337835177
"ENSMUSG00000026527",1.48751763676677,9.25974555690131,27.0930305379276,3.23675116600217e-05,0.000761823337835177
"ENSMUSG00000028358",2.00227370134965,6.02025612578483,24.9792912656798,3.242140813401e-05,0.000761823337835177
"ENSMUSG00000029410",-1.39660778395361,6.31794443930748,26.0284279348494,3.24435014409813e-05,0.000761823337835177
"ENSMUSG00000053192",-1.25703800840044,7.15187001907855,26.1493894417395,3.25823083919618e-05,0.000761823337835177
"ENSMUSG00000038602",1.29458515956052,8.80672746915043,27.0374113111491,3.27819126461532e-05,0.000762085268124654
"ENSMUSG00000026610",1.62191936242781,9.26813749290203,26.9339800567337,3.36026431706902e-05,0.000775135636427827
"ENSMUSG00000054976",1.46880814689195,9.81285309506866,26.8779171251165,3.39156021705193e-05,0.000775135636427827
"ENSMUSG00000070697",-1.66764814261438,6.01861310890205,25.9440027703638,3.40924021264587e-05,0.000775135636427827
"ENSMUSG00000034403",-1.23515120592668,7.66990200805086,26.2390442882731,3.41098005646856e-05,0.000775135636427827
"ENSMUSG00000008301",-1.49262191842051,6.30265951107387,25.8030849409724,3.43945745701111e-05,0.000776548403240981
"ENSMUSG00000048915",1.99060500072401,7.58569697653784,26.6513328772483,3.45559240008347e-05,0.000776548403240981
"ENSMUSG00000028456",1.34418158878362,8.57289145191188,26.6990633821329,3.54456382288201e-05,0.000792141473124735
"ENSMUSG00000003031",-1.52391905362241,6.97869473194736,25.6196093836907,3.59617923750498e-05,0.000795497397035513
"ENSMUSG00000040359",-1.3980582851305,7.5080799660665,25.8521617915095,3.61591539033731e-05,0.000795497397035513
"ENSMUSG00000057914",1.63719054983696,8.79629565812468,26.624123634797,3.61857901247304e-05,0.000795497397035513
"ENSMUSG00000041891",-1.53040745327538,7.41648346875721,25.7259149299682,3.64365288445281e-05,0.000796679779330358
"ENSMUSG00000042133",-1.07131430952342,8.32981963166845,26.2424673381459,3.70314111515202e-05,0.000805333645741393
"ENSMUSG00000025369",-1.35019935934696,8.22251588215649,26.0092397471571,3.81633134805785e-05,0.000825511246144065
"ENSMUSG00000009927",2.25446741766232,8.62592679567433,26.3524308179333,3.87730312761116e-05,0.000834238891020592
"ENSMUSG00000029247",-1.4050405891808,6.68354327158301,25.263227988945,3.90113277547498e-05,0.000834924977608269
"ENSMUSG00000014195",-1.30085129969441,7.79746860776103,25.6411242432516,3.99390608136378e-05,0.000850281584164026
"ENSMUSG00000026615",-1.60832480290202,7.36117593748591,25.1830013480937,4.11566071814177e-05,0.000868116039996257
"ENSMUSG00000015757",-1.35078378848799,6.9752807396907,25.1071449152593,4.12448043261634e-05,0.000868116039996257
"ENSMUSG00000026353",-1.37225139711227,8.16135354810095,25.615519038727,4.15387867310291e-05,0.000868116039996257
"ENSMUSG00000008730",1.07315636155232,6.22835179351051,24.9328092176317,4.16352315844929e-05,0.000868116039996257
"ENSMUSG00000028572",-1.35487708776148,8.97026722778232,25.8023124020785,4.23507544304094e-05,0.000878506675235928
"ENSMUSG00000057236",-0.899779042448397,7.56078013451814,25.3656383436333,4.27811617981117e-05,0.000882907140170213
"ENSMUSG00000034868",-1.16754167058704,7.84247427220417,25.3251277795155,4.37644996112772e-05,0.000898616248363535
"ENSMUSG00000038708",-1.39561199051152,7.91271221835398,25.244039892252,4.41740606551102e-05,0.00089910505378075
"ENSMUSG00000075324",1.41606633784548,7.57104924133395,25.5549337558437,4.48971179085005e-05,0.00089910505378075
"ENSMUSG00000099881",-1.31937547445847,6.41499035068128,24.7145409440254,4.49059471348881e-05,0.00089910505378075
"ENSMUSG00000030850",-1.35524795678691,7.18691575638548,24.8342749621341,4.508469982693e-05,0.00089910505378075
"ENSMUSG00000020180",-1.3251211040294,7.52836047893875,24.9978479832775,4.51033298269268e-05,0.00089910505378075
"ENSMUSG00000028639",-1.37634841117588,9.73232458175989,25.6367360180994,4.51219594357212e-05,0.00089910505378075
"ENSMUSG00000068882",-1.4516651603232,8.86133410956127,25.4106329868155,4.60719935161582e-05,0.000913535361631667
"ENSMUSG00000004096",-1.37037930267034,7.82308148037637,24.9707118990824,4.69149003148185e-05,0.000925711081821663
"ENSMUSG00000093674",2.02339889711835,9.64410025499245,25.3487073785456,4.87716142568524e-05,0.000957675629461009
"ENSMUSG00000048978",-1.32468710366215,7.25458091209093,24.5353670642381,4.91073009131638e-05,0.000958086144925235
"ENSMUSG00000033713",1.20694149858368,9.48278099498157,25.2913746553841,4.93876766291063e-05,0.000958086144925235
"ENSMUSG00000021114",-1.35575462526658,7.93489931497824,24.8106125053807,4.95030912952717e-05,0.000958086144925235
"ENSMUSG00000025024",-1.14257806651662,6.29943292358308,24.2816153463633,5.02661294663072e-05,0.000968221398529585
"ENSMUSG00000024188",-1.50551614452138,7.5201266069997,24.4474538347917,5.09619274564368e-05,0.000976971547683823
"ENSMUSG00000044224",-1.17149875289802,7.0179226647456,24.2573218015452,5.19550606340263e-05,0.000983121182990092
"ENSMUSG00000024576",-1.09075028286452,8.89661876432227,24.9700026365999,5.20023525038129e-05,0.000983121182990092
"ENSMUSG00000039578",2.22255818923419,9.00551648345845,25.1091115886979,5.20118499777206e-05,0.000983121182990092
"ENSMUSG00000022829",1.17488005002963,7.86937491589073,24.9693842957836,5.25120725856332e-05,0.000987959691204122
"ENSMUSG00000040855",1.36223144488424,8.1064856669254,24.9911420347824,5.27678030685036e-05,0.000988174830611561
"ENSMUSG00000063511",-1.01054220807898,9.36441875118338,24.8635961836444,5.42470525606346e-05,0.00101119505810031
"ENSMUSG00000026864",-1.5702747642488,8.7803865822634,24.6679311958796,5.45657286975602e-05,0.00101246959899831
"ENSMUSG00000070570",1.43081894808329,9.2564402306813,24.7857621532498,5.58958393434589e-05,0.00103154735355901
"ENSMUSG00000022008",-1.62283234338459,5.50503124092705,24.0202325786914,5.61039351750266e-05,0.00103154735355901
"ENSMUSG00000023978",1.19213591873988,8.00048221431054,24.6178747486367,5.74721660285158e-05,0.00105192267685677
"ENSMUSG00000045624",-1.5913941388375,7.39728214212291,23.8073315891172,5.8855734747468e-05,0.00106656952475457
"ENSMUSG00000029223",-1.1634003237207,7.04799334040656,23.765147021915,5.92285365257506e-05,0.00106656952475457
"ENSMUSG00000019897",-1.12140959969268,7.25498553284433,23.8529069219097,5.92779257307056e-05,0.00106656952475457
"ENSMUSG00000041278",-1.39698002142813,6.50091458752724,23.6250871608111,5.93969648073751e-05,0.00106656952475457
"ENSMUSG00000029174",1.45288766591181,6.81799953161517,23.9711474697374,5.95907818527895e-05,0.00106656952475457
"ENSMUSG00000059857",1.25451293767842,11.6777433543339,24.4594445826595,6.01250359779626e-05,0.0010705815758917
"ENSMUSG00000031626",1.17438266570727,9.46864436337717,24.4649699781871,6.0344276712808e-05,0.0010705815758917
"ENSMUSG00000019857",-1.47462594469342,6.36250633145629,23.5563374625574,6.07833262519133e-05,0.00107366181086895
"ENSMUSG00000094483",-1.02782327805966,9.75100102693637,24.35334339415,6.17768037057464e-05,0.0010857570814611
"ENSMUSG00000055436",-1.04181562183418,8.44165463429631,24.1654934974684,6.20049161477167e-05,0.0010857570814611
"ENSMUSG00000021314",1.06114837262721,9.96777292052694,24.3149569165345,6.24889844529467e-05,0.00108588927693025
"ENSMUSG00000079184",-1.18172837131375,7.92318342592902,23.9124984719573,6.27272808151884e-05,0.00108588927693025
"ENSMUSG00000032006",2.53778268685126,7.86748774710482,24.1870657606705,6.30792021952957e-05,0.00108588927693025
"ENSMUSG00000037149",-1.27635877620821,7.38149684262688,23.5945171454635,6.35130948003211e-05,0.00108588927693025
"ENSMUSG00000031157",-1.50409948216852,6.51427103552165,23.3635791765738,6.36405612979421e-05,0.00108588927693025
"ENSMUSG00000060373",-1.45832684457565,8.96915262832838,24.1018533261842,6.38400233961326e-05,0.00108588927693025
"ENSMUSG00000037386",1.52479837696145,10.0920092576388,24.2232455773171,6.3891631127169e-05,0.00108588927693025
"ENSMUSG00000041020",-1.23207264362839,7.89057451935353,23.7289166679373,6.52423168338254e-05,0.00109998538015777
"ENSMUSG00000064043",1.52159024304436,7.5923725571056,24.0422983649904,6.52648927658505e-05,0.00109998538015777
