"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000000568",-1.30808758911279,8.22455620666945,26.858576454138,2.91527727785432e-05,0.00102438358501835
"ENSMUSG00000026020",-1.64529856606324,6.67052141614446,26.2930348243355,2.99768794310742e-05,0.00104530065069578
"ENSMUSG00000031333",-1.24846526613321,6.77098509041512,26.3523679307154,3.03872121897005e-05,0.001051581706686
"ENSMUSG00000020844",1.97862574869823,6.04315215851995,23.9036792967658,3.0650167880496e-05,0.00105270651788049
"ENSMUSG00000021448",2.65837359904026,6.43070929695462,23.7675135351123,3.30319226542666e-05,0.00112604345287082
"ENSMUSG00000046330",1.88055403850357,9.46772366523385,26.3246835491436,3.36208729726809e-05,0.00113763072399412
"ENSMUSG00000020462",-1.5901456442962,7.45064513242618,25.9733207875516,3.47290846326709e-05,0.00116648866619148
"ENSMUSG00000036158",1.82913920796444,8.00094131631284,25.8182789896094,3.51537402092863e-05,0.00117213346916803
"ENSMUSG00000032026",-1.44908666224672,7.36715408818855,25.854122950874,3.58058993819029e-05,0.00117839931622805
"ENSMUSG00000030846",-1.17691297325813,7.2298057738794,25.868100017775,3.58891870727864e-05,0.00117839931622805
"ENSMUSG00000017778",2.44038249379242,9.67528508963412,26.026639756134,3.61155657337843e-05,0.00117839931622805
"ENSMUSG00000035726",-1.16693634641118,7.19536648366506,25.7862402449252,3.64607226420238e-05,0.00118122397892741
"ENSMUSG00000037458",-1.24813836395506,7.067858335144,25.5489182111407,3.8237023804074e-05,0.00123004735730289
"ENSMUSG00000032459",-1.37371050909743,5.06295851012233,24.266909850286,3.95209137353549e-05,0.00126245827932238
"ENSMUSG00000042292",1.8731897728769,5.6907767572841,22.8206336021344,4.18021600611212e-05,0.00132469472588241
"ENSMUSG00000031748",-1.12831389615861,9.40839476431164,25.3679421808594,4.20598178908402e-05,0.00132469472588241
"ENSMUSG00000041891",-1.51027247502092,7.2385390252369,25.1474028890541,4.23391922020209e-05,0.00132469472588241
"ENSMUSG00000025551",1.56918996738242,7.25915537594812,24.528234156461,4.27646126031667e-05,0.00132802134114663
"ENSMUSG00000055065",-1.21055670458654,8.32489422002669,25.2699385047471,4.30269611404776e-05,0.00132802134114663
"ENSMUSG00000015501",1.62865564162467,7.64564098473881,24.7817060103057,4.39034954623089e-05,0.00134598098840152
"ENSMUSG00000024966",-1.34020492154968,7.1894172695586,24.9675711724571,4.43320233553122e-05,0.00135005788458044
"ENSMUSG00000058546",3.36318356033975,8.50335104189289,24.0384712951497,4.51969531422717e-05,0.00136728266194634
"ENSMUSG00000057322",2.64495061547336,9.31873848879128,24.8560230265049,4.74855682135235e-05,0.00142706628683799
"ENSMUSG00000021194",-1.14375896102487,9.23981283689941,24.8321869869515,4.80605253818548e-05,0.00143490509767525
"ENSMUSG00000040037",1.96909518038887,10.846489908834,24.6987612424056,4.95848994360606e-05,0.00146636651219921
"ENSMUSG00000040463",-1.51107973671863,5.08887690279565,23.5155927769837,4.9873059650526e-05,0.00146636651219921
"ENSMUSG00000036879",1.68096290439657,6.58144879294494,22.9748393231419,5.00773152152094e-05,0.00146636651219921
"ENSMUSG00000005312",-1.3860559862285,5.99064897933112,23.8766772933589,5.08076112643741e-05,0.00147827495704243
"ENSMUSG00000019777",-1.24288835917494,6.8060667352677,24.2463534657306,5.16645377674667e-05,0.00148737086456276
"ENSMUSG00000022897",1.85230158775194,6.64020242788159,22.7326264846091,5.19880327721619e-05,0.00148737086456276
"ENSMUSG00000024587",-1.52866533183722,7.56063086262501,24.3949119769639,5.20970530494837e-05,0.00148737086456276
"ENSMUSG00000079184",-1.22896904235445,7.66107164659266,24.4040360915313,5.26038456361427e-05,0.00149251159544037
"ENSMUSG00000028759",-1.32547161059534,7.85292844628331,24.3637723691691,5.33258326969972e-05,0.00150365681333261
"ENSMUSG00000063550",1.73976281648237,6.30641347114908,22.2506995764811,5.46121447097969e-05,0.00152808958914277
"ENSMUSG00000027748",1.47821375817548,7.97884255469293,24.1696347775493,5.48613600305198e-05,0.00152808958914277
"ENSMUSG00000028389",-1.17955075348781,6.04507899552307,23.5377663202366,5.57283798495186e-05,0.00154283175244001
"ENSMUSG00000042363",-1.20044345024811,7.18310769362754,24.0640986418403,5.62045410187965e-05,0.00154664062273411
"ENSMUSG00000024968",-1.80168959608828,5.41274518969062,23.2340931544248,5.74830210781023e-05,0.00157234994182498
"ENSMUSG00000036019",1.95046538420083,10.3946730998682,24.0251948047308,5.89115731551943e-05,0.00160183372721981
"ENSMUSG00000042572",-1.42619368316641,6.01351537080758,23.2749806701314,5.95725288146095e-05,0.00161022077884696
"ENSMUSG00000031539",-1.03422700291843,8.25235962855507,23.9363593468706,6.02070842021899e-05,0.00161197439546215
"ENSMUSG00000023944",-1.27344041384832,9.66383589695076,23.9237319054437,6.03431746112143e-05,0.00161197439546215
"ENSMUSG00000098243",1.66036501110993,7.97490326934614,23.653844062962,6.14525134878085e-05,0.00163206442797854
"ENSMUSG00000021000",-1.32737880857902,6.81918584739081,23.5404082860927,6.21509556699756e-05,0.00163546321176955
"ENSMUSG00000074748",-1.0866888065987,8.59552329307213,23.8066671206285,6.22965409036562e-05,0.00163546321176955
"ENSMUSG00000029389",-1.57241102714343,6.03242584642901,23.0339386862955,6.40446399726048e-05,0.00166292285487872
"ENSMUSG00000038954",1.93771135621671,7.03890833853499,22.4797168003156,6.40705828499681e-05,0.00166292285487872
"ENSMUSG00000028809",-1.16954346635739,8.32355317748654,23.6273291402959,6.50821340406068e-05,0.00166840156541776
"ENSMUSG00000040123",-1.36343435322511,7.0084308048939,23.402799832571,6.55649639740841e-05,0.00166840156541776
"ENSMUSG00000056899",1.96788584656055,7.81627948201875,23.130610067298,6.56754693595583e-05,0.00166840156541776
"ENSMUSG00000020720",-1.43011421066677,7.05517513468431,23.3627441784815,6.5950214503602e-05,0.00166840156541776
"ENSMUSG00000046876",1.59536442823855,7.82638122128784,23.3486351048286,6.61078553722888e-05,0.00166840156541776
"ENSMUSG00000001175",-1.48855466709495,9.79482569706419,23.5050669956525,6.71531412415844e-05,0.00168490063829317
"ENSMUSG00000001962",-1.29985181155019,6.19449897747184,22.9048380494457,6.7499303154039e-05,0.00168490063829317
"ENSMUSG00000028648",2.0083988528898,8.96529199107671,23.454876653678,6.83274267909391e-05,0.00169630263902723
"ENSMUSG00000045038",1.0792791125693,8.59015773062601,23.4282890934563,6.92556255655747e-05,0.00170434593415329
"ENSMUSG00000020585",-1.22890087872206,7.22783198481411,23.2281357415948,6.9721473213862e-05,0.00170434593415329
"ENSMUSG00000021982",-1.24354461086091,6.13837053859866,22.7634819112327,7.01893133815061e-05,0.00170434593415329
"ENSMUSG00000021699",1.12576840021318,8.87339590293388,23.3316204917174,7.09588111462582e-05,0.00170434593415329
"ENSMUSG00000067028",2.03339497886425,7.72155355423893,22.6891752491428,7.14778949121476e-05,0.00170434593415329
"ENSMUSG00000009535",-1.34447349466529,5.94193142266969,22.5659990376287,7.14951541409545e-05,0.00170434593415329
"ENSMUSG00000072704",-0.972529960254671,8.01380780324717,23.2466492758178,7.17354607755647e-05,0.00170434593415329
"ENSMUSG00000027433",-1.08484926511988,7.73203861410561,23.1979646724096,7.21086771656125e-05,0.00170434593415329
"ENSMUSG00000004896",-1.2123201370782,6.12867602851097,22.6425821081863,7.23013858595513e-05,0.00170434593415329
"ENSMUSG00000031760",1.71939515675016,7.56712070610956,22.7320940376519,7.23973348395039e-05,0.00170434593415329
"ENSMUSG00000049517",3.10143786090681,8.83792898996039,22.8363081221128,7.27555729334262e-05,0.00170434593415329
"ENSMUSG00000028675",-1.46623104419169,5.87450418946779,22.4313573455462,7.38101340139327e-05,0.00170838964451531
"ENSMUSG00000051401",2.12141298370147,6.81684795332759,21.4505987620036,7.3975416123646e-05,0.00170838964451531
"ENSMUSG00000026083",-1.31723331429602,7.97771212984857,23.0993479851462,7.40501641011451e-05,0.00170838964451531
"ENSMUSG00000070570",1.33424288037052,9.12770735041994,23.125628387749,7.47640675693602e-05,0.00171054907434897
"ENSMUSG00000001833",-1.14311375164327,8.40895430313945,23.0852346692197,7.48926915214083e-05,0.00171054907434897
"ENSMUSG00000029422",-1.07552137908618,8.71832518942668,23.0622857641485,7.54700870921972e-05,0.00171516098426446
"ENSMUSG00000004455",1.85867449834909,8.76346374280548,23.0254896633752,7.61272321136782e-05,0.00172153067472912
"ENSMUSG00000062006",1.85412560889635,8.87362633273648,22.9637291554026,7.7628629299651e-05,0.00174683536276259
"ENSMUSG00000020949",-1.27396755206775,9.10202118408208,22.9171764057897,7.83079383015371e-05,0.00175348363804618
"ENSMUSG00000064293",1.66736452070024,10.6731824349378,22.8480351611272,7.95518735202171e-05,0.00176994159796433
"ENSMUSG00000038806",-1.26678501438081,5.97723064571108,22.176911727577,7.99883404938253e-05,0.00176994159796433
"ENSMUSG00000018196",-1.16310484997971,6.89082193968744,22.6019573661784,8.02053219743032e-05,0.00176994159796433
"ENSMUSG00000094483",-0.950181661831506,9.55719493978706,22.7825838379018,8.10060924423693e-05,0.00177901841479203
"ENSMUSG00000003810",1.5420825638291,7.10806829813596,21.9811689076259,8.17948622945264e-05,0.00178774608115501
"ENSMUSG00000004698",1.71631569687563,8.52208814734197,22.6534721889148,8.34167526212293e-05,0.0018145129808275
"ENSMUSG00000006728",-1.47931433681141,5.42226581419892,21.6619779792541,8.62141137091403e-05,0.00185964608830525
"ENSMUSG00000025413",-1.30727619419227,6.30267397814916,22.0404517608657,8.63058167076867e-05,0.00185964608830525
"ENSMUSG00000032340",1.53339147889456,7.40755614172964,22.007153876902,8.7863451504352e-05,0.00187710645962025
"ENSMUSG00000054976",1.31355534382132,9.74212128109044,22.4812540698535,8.79379996407034e-05,0.00187710645962025
"ENSMUSG00000028528",1.8270571365623,7.41017494576866,21.783162114872,8.88714461647042e-05,0.0018882082143273
"ENSMUSG00000034109",-1.30095685638405,5.48892894746332,21.5061438529055,9.00056076637753e-05,0.00190345192503762
"ENSMUSG00000069601",1.38405595318391,10.3465432164684,22.3350548015319,9.10676012939116e-05,0.0019082812977692
"ENSMUSG00000046668",-1.18612664169155,7.47219205159379,22.2613901358894,9.1069466487234e-05,0.0019082812977692
"ENSMUSG00000060938",1.39753488194482,9.33600158365384,22.2253648420364,9.44606309655676e-05,0.00197030211073385
"ENSMUSG00000008668",2.36315773804434,9.01901971528741,22.1526118169453,9.50925093710342e-05,0.00197446628548584
"ENSMUSG00000029121",-1.23376259499612,7.924172177239,22.1246931713157,9.57060661560347e-05,0.00197821407330664
"ENSMUSG00000078923",2.75643005388535,6.36827738407844,20.2671575462154,9.64369547712756e-05,0.00198434238466301
"ENSMUSG00000038150",-0.925026137948115,7.2588099344021,21.9968720690222,9.74150958514052e-05,0.00199548052847183
"ENSMUSG00000044550",-1.34095398039444,6.91095651593902,21.8417492020057,9.83502119390485e-05,0.00200564182204274
"ENSMUSG00000028399",1.44954347400676,10.1872098012526,22.0010575225181,9.95995529447399e-05,0.0020220922571181
"ENSMUSG00000090733",3.14942463604411,9.06744892897007,21.7204726630077,0.000100732801351788,0.00203605060431402
"ENSMUSG00000020577",-1.42084424694598,7.1850872094207,21.7580149124561,0.00010180137763165,0.0020439448228974
"ENSMUSG00000071054",-1.44385477423412,7.1344821968857,21.6979697275963,0.000102751767425511,0.0020439448228974
"ENSMUSG00000028133",-1.01206238241881,7.18674678785892,21.7734851399014,0.000102806084691174,0.0020439448228974
"ENSMUSG00000031729",-1.41585145068089,6.46204173639695,21.5154118021312,0.000102913158771104,0.0020439448228974
"ENSMUSG00000042256",1.80363237215874,6.39610163879306,20.1630946787553,0.000103964618531833,0.0020558890798849
"ENSMUSG00000042834",-1.34201655693343,9.31540102756614,21.8200656773673,0.000104552367167663,0.00205860005699088
"ENSMUSG00000064043",1.47687470863913,7.7054601912281,21.5609390124773,0.000105428295332558,0.00206239054223726
"ENSMUSG00000035770",-1.06218062946485,6.40196809459475,21.3861808839055,0.000106095390267426,0.00206239054223726
"ENSMUSG00000018189",-1.26209658119542,6.04153511414573,21.2063348062179,0.000106099338315621,0.00206239054223726
"ENSMUSG00000031906",1.73957439529868,6.55839070206213,20.312804578569,0.000106957333620004,0.00206959989197522
"ENSMUSG00000055067",2.18476152667007,8.6874467330312,21.6542538543999,0.000107376351663338,0.00206959989197522
"ENSMUSG00000040952",1.61330124558912,8.62665825013052,21.6903853190165,0.000108555550352864,0.00208353678156254
"ENSMUSG00000020483",-1.38599627409141,7.92787206549873,21.5866618021111,0.000110105717335719,0.00210444735058396
"ENSMUSG00000031826",-1.10537408873915,5.50655006692685,20.6538506340479,0.000112687964815088,0.00214482759698051
"ENSMUSG00000031229",-1.13406917398662,8.72136692801766,21.4425186219647,0.000115806209562904,0.00219503222109272
