gene,logfoldchanges,pvals,pvals_adj,scores
ENSMUSG00000113566,-1.1019269,0.9396819759193185,1.0,-0.07566958
ENSMUSG00000094841,-1.7806594,0.9396768285467512,1.0,-0.075676054
ENSMUSG00000041872,-0.34779418,0.9396477137681158,1.0,-0.07571265
ENSMUSG00000105286,-0.16681907,0.9396196714332827,1.0,-0.07574789
ENSMUSG00000021997,0.20358007,0.9395788680931991,1.0,-0.07579918
ENSMUSG00000035296,-0.5235716,0.9395134543967611,1.0,-0.0758814
ENSMUSG00000112400,-1.000129,0.9394671288782442,1.0,-0.075939626
ENSMUSG00000045514,-1.3193995,0.9394600513865052,1.0,-0.07594852
ENSMUSG00000113380,-0.7207522,0.9393312633195601,1.0,-0.0761104
ENSMUSG00000079606,-0.73156226,0.9392562538483753,1.0,-0.07620469
ENSMUSG00000118365,-1.1954017,0.9392477824766235,1.0,-0.076215334
ENSMUSG00000075502,-1.2966596,0.9392427425498558,1.0,-0.07622167
ENSMUSG00000109864,-0.43862575,0.9392011900549049,1.0,-0.0762739
ENSMUSG00000105952,-0.021810157,0.9391993134945227,1.0,-0.07627626
ENSMUSG00000039545,-0.07212963,0.9391593696464827,1.0,-0.07632647
ENSMUSG00000001986,-0.11927581,0.9391222139628372,1.0,-0.07637317
ENSMUSG00000047678,-0.29806733,0.9390732094110408,1.0,-0.07643477
ENSMUSG00000106287,-3.6035755,0.9390730485649705,1.0,-0.07643497
ENSMUSG00000109419,-4.0392547,0.9390725124114208,1.0,-0.07643565
ENSMUSG00000106107,-3.7852411,0.9390724051807141,1.0,-0.07643578
ENSMUSG00000032377,0.3331318,0.9390584115829782,1.0,-0.076453365
ENSMUSG00000087074,0.115722895,0.9390062440454203,1.0,-0.076518945
ENSMUSG00000042379,-2.3837235,0.9388552652686594,1.0,-0.07670872
ENSMUSG00000097650,0.1516811,0.9387499674508997,1.0,-0.076841086
ENSMUSG00000029005,0.060934443,0.9387335080618691,1.0,-0.07686178
ENSMUSG00000042788,-0.2723504,0.9387054145723314,1.0,-0.076897085
ENSMUSG00000079186,-1.2129074,0.9386468152299907,1.0,-0.07697075
ENSMUSG00000063767,-2.3143163,0.9386365215097335,1.0,-0.07698369
ENSMUSG00000070390,-0.56377983,0.9386124492560379,1.0,-0.07701395
ENSMUSG00000056492,-0.3196103,0.9384067919345948,1.0,-0.07727247
ENSMUSG00000023232,-1.5529342,0.9382053739781028,1.0,-0.07752567
ENSMUSG00000084788,0.07044331,0.9381999056723616,1.0,-0.07753254
ENSMUSG00000086164,-0.84863114,0.9380552110732382,1.0,-0.077714436
ENSMUSG00000030724,-17.866367,0.9380350537070047,1.0,-0.077739775
ENSMUSG00000019785,0.09213247,0.9379490636865815,1.0,-0.077847876
ENSMUSG00000113987,-0.46605495,0.9379113762684903,1.0,-0.077895254
ENSMUSG00000001517,-2.49685,0.9378203480572419,1.0,-0.07800969
ENSMUSG00000022324,-0.07565009,0.9377949375001922,1.0,-0.07804163
ENSMUSG00000084757,0.12664828,0.9377823930713323,1.0,-0.0780574
ENSMUSG00000034853,-0.528946,0.9376734609027939,1.0,-0.07819434
ENSMUSG00000047735,-0.87492543,0.9376100427610629,1.0,-0.07827407
ENSMUSG00000087002,-0.840726,0.9376082200984257,1.0,-0.07827636
ENSMUSG00000089994,-0.7618891,0.9375641010408127,1.0,-0.07833183
ENSMUSG00000086371,-0.97501355,0.9375608845921025,1.0,-0.078335874
ENSMUSG00000102778,-0.82083493,0.9373926657458638,1.0,-0.07854735
ENSMUSG00000052562,-1.0952296,0.9373918080406085,1.0,-0.07854843
ENSMUSG00000086798,-1.5198687,0.9373874123023149,1.0,-0.07855395
ENSMUSG00000118339,-0.15962237,0.9373669346198078,1.0,-0.0785797
ENSMUSG00000111020,0.2742356,0.9372189283094622,1.0,-0.07876577
ENSMUSG00000097354,-0.7150757,0.9371810827846023,1.0,-0.07881335
ENSMUSG00000004609,-1.4515263,0.9371710049633791,1.0,-0.078826025
ENSMUSG00000025355,0.008173378,0.9371483299024295,1.0,-0.07885453
ENSMUSG00000097386,-0.8253341,0.9369608203608129,1.0,-0.079090275
ENSMUSG00000073973,-0.14932254,0.9369595338580113,1.0,-0.07909189
ENSMUSG00000033579,-0.82709676,0.9369592122323367,1.0,-0.079092294
ENSMUSG00000078249,-0.014123486,0.9369130054506635,1.0,-0.079150386
ENSMUSG00000113580,-1.8844694,0.9367838205648045,1.0,-0.07931281
ENSMUSG00000067578,-3.525595,0.9367827484980207,1.0,-0.07931416
ENSMUSG00000085922,-1.1328285,0.9365713391704762,1.0,-0.07957996
ENSMUSG00000069554,-1.3047938,0.9365691950825303,1.0,-0.07958265
ENSMUSG00000024818,-1.8193996,0.936568444651858,1.0,-0.07958359
ENSMUSG00000095595,-0.11383946,0.9364629024995706,1.0,-0.07971629
ENSMUSG00000023947,0.025348913,0.9363924702165161,1.0,-0.079804845
ENSMUSG00000107427,-1.0483978,0.9363569326552907,1.0,-0.07984953
ENSMUSG00000108635,-0.5812025,0.9361655251376007,1.0,-0.08009019
ENSMUSG00000100465,-0.7004546,0.9361431739540127,1.0,-0.08011829
ENSMUSG00000070332,-1.5612932,0.9361340619751426,1.0,-0.08012975
ENSMUSG00000030825,-0.61589277,0.9359783020310061,1.0,-0.080325596
ENSMUSG00000079722,-1.1341035,0.9359218088368007,1.0,-0.08039663
ENSMUSG00000110537,0.03089682,0.9358947415288309,1.0,-0.080430664
ENSMUSG00000029072,-0.5434816,0.9358154695819618,1.0,-0.08053034
ENSMUSG00000020591,-16.820787,0.9357449346996862,1.0,-0.08061903
ENSMUSG00000115103,-16.607477,0.9357449346996862,1.0,-0.08061903
ENSMUSG00000067049,-17.183552,0.9357449346996862,1.0,-0.08061903
ENSMUSG00000110100,-16.581831,0.9357449346996862,1.0,-0.08061903
ENSMUSG00000040728,-0.16813594,0.9356966432511897,1.0,-0.080679744
ENSMUSG00000023992,-0.22411366,0.9356680222379782,1.0,-0.08071574
ENSMUSG00000047963,-3.4112563,0.9355283485992674,1.0,-0.08089136
ENSMUSG00000106056,-1.0364641,0.9354969946589965,1.0,-0.08093079
ENSMUSG00000079227,-0.6222928,0.9354967802734244,1.0,-0.08093106
