gene,logfoldchanges,pvals,pvals_adj,scores
ENSMUSG00000028194,0.9216133,3.74020351999319e-235,3.779611342569775e-233,32.743637
ENSMUSG00000018796,1.8654212,4.7172905618076654e-235,4.752002699903986e-233,32.736557
ENSMUSG00000052957,2.083592,3.521298112637811e-234,3.536089772421305e-232,32.67515
ENSMUSG00000035275,1.713727,1.4560172279359223e-232,1.4485110521645754e-230,32.56115
ENSMUSG00000021337,0.7401315,1.7321702503902367e-231,1.707333593876949e-229,32.48508
ENSMUSG00000022892,0.56629485,1.8921167302302685e-231,1.8592658692084792e-229,32.482365
ENSMUSG00000026833,0.87018716,5.460223204177974e-230,5.332707015934061e-228,32.378784
ENSMUSG00000039601,1.8402318,1.0766726682645577e-229,1.0483322873916973e-227,32.357826
ENSMUSG00000069170,0.8685286,3.838239352774765e-229,3.72588361899354e-227,32.318558
ENSMUSG00000029108,1.623379,2.553031578117058e-228,2.4708100777462793e-226,32.25993
ENSMUSG00000027792,2.8265035,4.433681415825263e-227,4.2651216358722666e-225,32.17141
ENSMUSG00000037653,1.8944503,1.2345537639490728e-226,1.1840627327648084e-224,32.13959
ENSMUSG00000058248,4.0436335,1.9071813904268425e-225,1.823720855550253e-223,32.054386
ENSMUSG00000033307,0.45166737,8.499836725579727e-225,8.103683621048244e-223,32.007774
ENSMUSG00000023011,0.70773697,2.9097905152787455e-221,2.741536157836451e-219,31.752747
ENSMUSG00000029772,0.75525373,3.2035700383232416e-221,3.009476909315153e-219,31.74972
ENSMUSG00000041216,0.7654043,1.4497205727291698e-220,1.3539460299360414e-218,31.702183
ENSMUSG00000040896,0.8615797,4.007034184637341e-219,3.68854405375496e-217,31.597412
ENSMUSG00000031523,0.66084725,1.0288566455673183e-218,9.416683938315278e-217,31.567583
ENSMUSG00000094707,1.3535849,5.4735663337001484e-216,4.981256361754278e-214,31.368322
ENSMUSG00000022353,0.7279703,4.0420119937747923e-215,3.6680400059088304e-213,31.304585
ENSMUSG00000026991,0.99302536,3.3096194921352997e-214,2.9864887552411884e-212,31.237411
ENSMUSG00000028517,2.4646742,2.5880709035554486e-213,2.3093666664204803e-211,31.17157
ENSMUSG00000024063,0.7329332,4.301838506988721e-213,3.827919298135463e-211,31.155281
ENSMUSG00000039089,1.9516891,4.967059139078619e-212,4.3954357033492956e-210,31.076742
ENSMUSG00000042078,0.83954823,1.6341945135297143e-210,1.4381809628134854e-208,30.96424
ENSMUSG00000015090,1.4298732,2.7433024625413775e-210,2.4076424954808353e-208,30.947523
ENSMUSG00000076431,1.403212,5.02252043353805e-210,4.395940425354041e-208,30.927996
ENSMUSG00000047495,0.8504017,1.1450787034594753e-209,9.99494582741712e-208,30.901365
ENSMUSG00000030519,0.750804,3.263915709687717e-205,2.803117314856202e-203,30.567965
