gene,logfoldchanges,pvals,pvals_adj,scores
ENSMUSG00000006651,0.89972734,0.0,0.0,48.91036
ENSMUSG00000020623,1.3821317,0.0,0.0,48.658634
ENSMUSG00000046093,1.8680004,0.0,0.0,48.62559
ENSMUSG00000056755,0.92932725,0.0,0.0,48.6127
ENSMUSG00000038822,1.7250859,0.0,0.0,48.19986
ENSMUSG00000026609,1.9985057,0.0,0.0,48.173035
ENSMUSG00000101621,2.377067,0.0,0.0,47.68369
ENSMUSG00000053714,1.4853789,0.0,0.0,47.626835
ENSMUSG00000009418,1.7803904,0.0,0.0,47.56722
ENSMUSG00000034402,0.868159,0.0,0.0,47.499355
ENSMUSG00000037872,1.2024716,0.0,0.0,47.138683
ENSMUSG00000021720,1.7292681,0.0,0.0,47.13509
ENSMUSG00000056899,0.9556676,0.0,0.0,47.01749
ENSMUSG00000109394,0.6512448,0.0,0.0,47.010277
ENSMUSG00000040640,0.95696586,0.0,0.0,47.00324
ENSMUSG00000001946,2.075894,0.0,0.0,46.925648
ENSMUSG00000054469,1.4306324,0.0,0.0,46.906254
ENSMUSG00000028906,0.8099491,0.0,0.0,46.878128
ENSMUSG00000005533,0.8362024,0.0,0.0,46.877014
ENSMUSG00000044349,1.0504454,0.0,0.0,46.86211
ENSMUSG00000022722,1.4894096,0.0,0.0,46.8591
ENSMUSG00000024566,1.196586,0.0,0.0,46.84904
ENSMUSG00000029313,1.2021252,0.0,0.0,46.837627
ENSMUSG00000020919,1.1177554,0.0,0.0,46.820873
ENSMUSG00000075318,1.2567068,0.0,0.0,46.662067
ENSMUSG00000054640,0.7829607,0.0,0.0,46.649593
ENSMUSG00000029772,0.9194608,0.0,0.0,46.619766
ENSMUSG00000028524,0.7228738,0.0,0.0,46.569138
ENSMUSG00000024565,6.9711213,0.0,0.0,46.4262
ENSMUSG00000000567,4.948628,0.0,0.0,46.384743
ENSMUSG00000046844,1.8046275,0.0,0.0,46.35801
ENSMUSG00000046668,1.3138251,0.0,0.0,46.179874
ENSMUSG00000042249,5.4281597,0.0,0.0,46.033836
ENSMUSG00000063063,0.748727,0.0,0.0,45.939285
ENSMUSG00000035580,5.759749,0.0,0.0,45.788338
ENSMUSG00000045319,4.0246534,0.0,0.0,45.703617
ENSMUSG00000025810,7.441781,0.0,0.0,45.69059
ENSMUSG00000053199,1.8541257,0.0,0.0,45.53019
ENSMUSG00000017390,0.82608014,0.0,0.0,45.211002
ENSMUSG00000003847,1.0264788,0.0,0.0,45.084248
ENSMUSG00000037386,0.5933401,0.0,0.0,45.044243
ENSMUSG00000060988,0.7752569,0.0,0.0,45.022488
ENSMUSG00000021314,0.6582515,0.0,0.0,44.951374
ENSMUSG00000027577,3.5345235,0.0,0.0,44.573933
ENSMUSG00000068551,1.1572807,0.0,0.0,44.573864
ENSMUSG00000024302,2.0003502,0.0,0.0,44.341118
ENSMUSG00000041923,1.7023168,0.0,0.0,44.22685
ENSMUSG00000028456,0.6861908,0.0,0.0,44.110718
ENSMUSG00000037032,0.86141044,0.0,0.0,44.01362
ENSMUSG00000038602,1.1554738,0.0,0.0,43.837975
ENSMUSG00000071753,0.8630022,0.0,0.0,43.72123
ENSMUSG00000021013,0.9804701,0.0,0.0,43.615437
ENSMUSG00000052372,3.5139403,0.0,0.0,43.50361
ENSMUSG00000070570,0.6415624,0.0,0.0,43.48415
ENSMUSG00000032120,2.0589707,0.0,0.0,43.475166
ENSMUSG00000030201,1.3748909,0.0,0.0,43.33753
ENSMUSG00000040479,1.7501762,0.0,0.0,42.964863
ENSMUSG00000113975,3.294425,0.0,0.0,42.73992
ENSMUSG00000072501,0.90065145,0.0,0.0,42.725567
ENSMUSG00000094707,1.7341411,0.0,0.0,42.383186
ENSMUSG00000052133,2.8799536,0.0,0.0,42.3772
ENSMUSG00000039809,0.96493685,0.0,0.0,42.22736
ENSMUSG00000041794,1.4592577,0.0,0.0,42.061104
ENSMUSG00000097974,1.290378,0.0,0.0,41.942093
ENSMUSG00000032216,0.6286603,0.0,0.0,41.939545
ENSMUSG00000046743,2.6775289,0.0,0.0,41.93585
ENSMUSG00000025892,1.187106,0.0,0.0,41.88224
ENSMUSG00000105039,1.5262309,0.0,0.0,41.54013
ENSMUSG00000026072,1.722639,0.0,0.0,41.528046
ENSMUSG00000026594,1.115568,0.0,0.0,41.515266
ENSMUSG00000037143,3.3901076,0.0,0.0,41.45919
ENSMUSG00000026655,2.3775685,0.0,0.0,41.372158
ENSMUSG00000038170,1.099545,0.0,0.0,41.24603
ENSMUSG00000028013,1.5343546,0.0,0.0,41.15042
ENSMUSG00000022799,0.85245246,0.0,0.0,40.98391
ENSMUSG00000035954,1.9712356,0.0,0.0,40.91876
ENSMUSG00000026384,0.92794615,0.0,0.0,40.608013
ENSMUSG00000028572,0.7912202,0.0,0.0,40.58189
ENSMUSG00000026640,4.764858,0.0,0.0,40.573055
ENSMUSG00000095407,3.5671813,0.0,0.0,40.554314
ENSMUSG00000044072,0.7917267,0.0,0.0,40.431496
ENSMUSG00000118202,3.6405451,0.0,0.0,40.366116
ENSMUSG00000062901,1.1404452,0.0,0.0,40.235077
ENSMUSG00000071862,2.4913635,0.0,0.0,40.22158
ENSMUSG00000036169,4.7570996,0.0,0.0,40.12598
ENSMUSG00000032735,2.2901988,0.0,0.0,39.857037
ENSMUSG00000068394,2.802186,0.0,0.0,39.76948
ENSMUSG00000015882,1.0435525,0.0,0.0,39.412865
ENSMUSG00000097545,0.6764072,0.0,0.0,39.384567
ENSMUSG00000017314,0.84424067,0.0,0.0,39.114754
ENSMUSG00000045201,2.1840029,0.0,0.0,39.048107
ENSMUSG00000034312,0.8357867,0.0,0.0,38.950336
ENSMUSG00000038349,0.687109,0.0,0.0,38.734066
ENSMUSG00000035067,0.8599117,0.0,0.0,38.68383
ENSMUSG00000055407,0.71467817,0.0,0.0,38.615128
ENSMUSG00000029055,0.8576275,0.0,0.0,38.608498
ENSMUSG00000051166,0.6119389,0.0,0.0,38.513775
ENSMUSG00000039315,3.2394767,0.0,0.0,38.48077
ENSMUSG00000000708,1.0148736,0.0,0.0,38.212086
ENSMUSG00000015090,1.499786,0.0,0.0,38.183853
ENSMUSG00000026185,3.0723343,0.0,0.0,38.122772
ENSMUSG00000063229,0.62881666,0.0,0.0,37.933765
ENSMUSG00000017009,1.4656854,0.0,0.0,37.84997
ENSMUSG00000025496,4.285405,0.0,0.0,37.754677
ENSMUSG00000004508,2.755584,0.0,0.0,37.72337
ENSMUSG00000028552,1.061724,3.1169202067861e-310,1.977176671370033e-308,37.651287
ENSMUSG00000076431,1.4087683,5.99116062104216e-310,3.7929019631317115e-308,37.633938
ENSMUSG00000034684,2.526064,1.73423054336331e-309,1.0957463752682511e-307,37.605705
ENSMUSG00000038301,1.256872,2.050959079397543e-309,1.2933154163271825e-307,37.60125
ENSMUSG00000025743,1.6159207,1.3954154653575225e-308,8.764850787698603e-307,37.550255
ENSMUSG00000042282,7.1488256,3.0805954348247303e-307,1.9311897095729043e-305,37.46781
ENSMUSG00000040543,2.4888122,1.819660663561549e-305,1.1384962831353645e-303,37.358875
ENSMUSG00000021559,0.9401252,6.366585110684836e-300,3.929618255022699e-298,37.01585
ENSMUSG00000040003,0.5346287,6.928614362656724e-300,4.268292932564336e-298,37.013565
ENSMUSG00000028214,0.7452174,1.3367815603053339e-298,8.219282246222854e-297,36.933575
ENSMUSG00000041741,1.304624,9.73135417905325e-298,5.971919535858081e-296,36.879826
ENSMUSG00000003949,0.6034285,1.046603079412806e-297,6.410493890231325e-296,36.877853
ENSMUSG00000063810,1.146315,4.51545094651793e-297,2.7604571683350264e-295,36.83822
ENSMUSG00000004040,1.0278356,1.321161536728029e-296,8.061350222389654e-295,36.809086
ENSMUSG00000031709,1.9475508,1.3065456994900674e-295,7.957012345525632e-294,36.746826
ENSMUSG00000033910,0.60109276,1.0045192753600677e-292,6.0829433774828756e-291,36.565685
ENSMUSG00000054728,0.7207734,3.217564747387436e-291,1.941082280938025e-289,36.470825
ENSMUSG00000044042,0.54801536,7.306735136696744e-288,4.391443778028959e-286,36.258476
ENSMUSG00000025269,0.94878924,2.1982940079241402e-285,1.3138087733179458e-283,36.100864
ENSMUSG00000036030,1.7630328,1.3969578868683184e-284,8.317871551661656e-283,36.049644
ENSMUSG00000026836,1.2117628,8.265973313930453e-284,4.912656570286607e-282,36.00033
ENSMUSG00000098243,0.83099735,9.970897229677964e-284,5.9149578121389604e-282,35.995125
ENSMUSG00000044224,1.1706431,3.176892600425356e-281,1.8776490325097022e-279,35.83476
ENSMUSG00000051022,5.5901203,1.8716695579560813e-276,1.098114699992035e-274,35.52717
ENSMUSG00000020961,2.0671062,6.369392753549497e-275,3.730112019510139e-273,35.427822
ENSMUSG00000002265,1.0302842,2.8981217073310704e-273,1.684907999503512e-271,35.319984
ENSMUSG00000052572,0.58213544,9.99278552022801e-273,5.799074118749712e-271,35.28495
ENSMUSG00000086363,1.1620677,2.5175104886024155e-272,1.4583350993108458e-270,35.258774
ENSMUSG00000038518,0.71938205,1.1401637474767869e-270,6.580901889490341e-269,35.15055
ENSMUSG00000037416,0.7530455,3.915105379938779e-270,2.255692189585591e-268,35.115463
ENSMUSG00000020520,1.0785322,7.661836805296773e-268,4.390684798226777e-266,34.965
ENSMUSG00000040907,0.4820607,1.1188209867512437e-266,6.377279624482089e-265,34.888294
ENSMUSG00000004952,1.2305639,3.0603482473975866e-263,1.7320705964158002e-261,34.660904
ENSMUSG00000029757,2.1485505,4.318468146572896e-263,2.4398202576246234e-261,34.650974
ENSMUSG00000040929,0.8072769,2.067540481691946e-261,1.1660491512415458e-259,34.53924
ENSMUSG00000036854,1.5862389,4.621619540218248e-261,2.601914944663469e-259,34.515965
ENSMUSG00000037126,1.5074118,5.8051651846255085e-261,3.2625028337595354e-259,34.509365
ENSMUSG00000021709,1.5277822,6.429259030687134e-261,3.6069156530478397e-259,34.50641
ENSMUSG00000034833,3.003509,9.235798879267118e-261,5.1633434781578156e-259,34.49592
ENSMUSG00000113216,0.75986606,4.407472781215105e-260,2.4597383810704643e-258,34.450623
ENSMUSG00000025571,0.6509332,1.9755095705867378e-258,1.1005821492900096e-256,34.340157
ENSMUSG00000018800,0.97385293,3.4344369743675245e-258,1.9100478131404387e-256,34.324062
ENSMUSG00000109372,3.6004157,5.521069891319464e-258,3.065198490442421e-256,34.31024
ENSMUSG00000023987,1.1646022,5.997780412380916e-258,3.3240985766472366e-256,34.307827
ENSMUSG00000041329,0.4768671,1.6580110127840568e-257,9.141604954135021e-256,34.278202
ENSMUSG00000070056,2.3265126,2.9688190478266964e-257,1.6340747315821373e-255,34.26122
ENSMUSG00000030268,3.4943871,8.178284819902139e-257,4.493707991779504e-255,34.231655
ENSMUSG00000085095,2.5375805,2.008480595032553e-256,1.1017066332409725e-254,34.20542
ENSMUSG00000040451,0.7562315,4.000502084594939e-256,2.1906339107335773e-254,34.185287
ENSMUSG00000094483,0.4718789,5.079328567982246e-256,2.7766418318556873e-254,34.178307
ENSMUSG00000032740,0.5989639,2.769244116741113e-255,1.5112430329758913e-253,34.128693
ENSMUSG00000067279,2.2071092,6.203853787899764e-252,3.345694482181499e-250,33.9021
ENSMUSG00000109321,0.47772542,5.855714684887323e-251,3.1526380540450503e-249,33.835876
ENSMUSG00000002835,4.093896,5.869364608521648e-251,3.1546849978084307e-249,33.835808
ENSMUSG00000025006,0.6375533,4.3446991773198437e-250,2.3312913475086077e-248,33.776646
ENSMUSG00000033981,0.5814578,1.8637284547814242e-249,9.983725304426111e-248,33.733543
ENSMUSG00000032238,0.451275,8.928417008665207e-249,4.7748399074387524e-247,33.68711
ENSMUSG00000026238,0.49226552,4.822617341672902e-243,2.545102535801478e-241,33.293327
ENSMUSG00000005649,0.68748003,8.878607173273272e-241,4.670234847104039e-239,33.136448
ENSMUSG00000030729,0.63814443,2.0178040271404883e-240,1.0596448230396459e-238,33.111683
ENSMUSG00000033526,0.96954036,2.241879866075614e-239,1.1753908286393816e-237,33.03895
ENSMUSG00000027763,0.9224325,2.612767854428236e-239,1.3676046641953285e-237,33.03432
ENSMUSG00000036469,2.2444484,1.1022231918247508e-237,5.731918462161375e-236,32.92095
ENSMUSG00000051951,1.1947607,1.6811863641042462e-236,8.72854521680963e-235,32.838158
ENSMUSG00000032228,0.5999826,6.097899303178354e-236,3.160843143657207e-234,32.798935
ENSMUSG00000005611,6.305851,2.1543774245390904e-235,1.1149164203180166e-233,32.760464
ENSMUSG00000030000,2.0313396,2.4192096644264062e-235,1.2499510062941209e-233,32.75693
ENSMUSG00000041308,1.7883148,6.978389614955726e-235,3.599770256449142e-233,32.7246
ENSMUSG00000020598,0.97884107,1.5434700420597263e-234,7.949118862916603e-233,32.70036
ENSMUSG00000040990,2.5313368,1.931089850454887e-234,9.929459433302063e-233,32.693516
ENSMUSG00000022791,1.0815952,1.3522046965990634e-233,6.941750841483077e-232,32.633987
ENSMUSG00000002222,0.84406143,3.567409673629782e-233,1.828454423760903e-231,32.604275
ENSMUSG00000027422,0.7714216,1.7348798646097122e-232,8.877818144234429e-231,32.55577
ENSMUSG00000096883,3.22782,1.8576344609751333e-230,9.475710560967743e-229,32.412033
ENSMUSG00000001901,1.2154433,5.202512002868985e-229,2.641161164816245e-227,32.309155
ENSMUSG00000033192,2.451739,9.121205745197387e-229,4.615935305555341e-227,32.29179
ENSMUSG00000028280,0.5317459,3.517310892009442e-228,1.777185127991017e-226,32.250008
ENSMUSG00000071553,1.4838766,1.0648972816461596e-227,5.363666591234761e-226,32.21567
ENSMUSG00000078515,1.075003,1.200279273070651e-224,5.979742804594903e-223,31.997004
ENSMUSG00000038456,1.9153821,3.8245672973531895e-223,1.8965354303933756e-221,31.888744
ENSMUSG00000031137,0.91519827,7.205213810438589e-222,3.556422483876575e-220,31.796633
ENSMUSG00000028005,0.5585969,1.2340092285462484e-219,6.072235273003152e-218,31.634628
ENSMUSG00000040943,0.9237849,1.2541172498871756e-219,6.161716561792297e-218,31.634117
ENSMUSG00000022092,1.1091318,6.824209939487587e-219,3.3477295742962534e-217,31.580574
ENSMUSG00000048458,2.394102,3.6182022130845476e-218,1.7695494609763418e-216,31.527763
ENSMUSG00000046719,2.4389417,1.27067062809555e-217,6.20497910067269e-216,31.487934
ENSMUSG00000108621,1.4156045,1.1336409496819227e-215,5.510630376648059e-214,31.345127
ENSMUSG00000015222,0.65161383,5.20969715170174e-215,2.5178957800832617e-213,31.296484
ENSMUSG00000066392,0.35447103,9.86047078144913e-215,4.749929639292353e-213,31.276112
ENSMUSG00000026490,0.5688056,1.705291733760198e-214,8.202299609500628e-213,31.25861
ENSMUSG00000064354,0.57676023,3.36040356280458e-214,1.6139005656803885e-212,31.236925
ENSMUSG00000024019,1.1522534,1.763502811912129e-213,8.456893574370231e-212,31.18386
ENSMUSG00000062101,1.4955045,3.0241651281975557e-212,1.4459120256220971e-210,31.092688
ENSMUSG00000013539,1.0670624,6.227590468856704e-212,2.9730943827027668e-210,31.069471
ENSMUSG00000033174,1.554003,1.7955828590804074e-211,8.546760966980947e-210,31.035404
