gene,logfoldchanges,pvals,pvals_adj,scores
ENSMUSG00000115317,2.4601612,1.4554703050319602e-271,1.1483875800835913e-269,35.209015
ENSMUSG00000060568,0.94269377,5.330361328823614e-270,4.195400363821515e-268,35.10668
ENSMUSG00000056055,1.7265198,1.264818085293275e-269,9.906401600069626e-268,35.08208
ENSMUSG00000055254,0.70441145,6.37784657384883e-269,4.970996037631957e-267,35.03597
ENSMUSG00000068551,0.92760754,2.666710469796829e-268,2.073432116249311e-266,34.995148
ENSMUSG00000070733,0.69570285,1.275897315928967e-267,9.872486622818486e-266,34.950424
ENSMUSG00000029053,1.6347003,2.772228904302248e-267,2.1398935113353788e-265,34.92823
ENSMUSG00000038170,0.94876826,4.574304241652206e-263,3.5224341845453547e-261,34.649315
ENSMUSG00000060487,2.5738294,8.908902199160305e-263,6.827458685356489e-261,34.63009
ENSMUSG00000027993,0.70476985,3.552344385584158e-260,2.696582939521396e-258,34.456875
ENSMUSG00000042599,0.82945734,4.8975955544342566e-257,3.7002258488383717e-255,34.246616
ENSMUSG00000021136,2.3892174,9.768818724841562e-257,7.363160918389991e-255,34.226467
ENSMUSG00000037989,0.8371004,4.0039818764954603e-256,3.010881582902713e-254,34.18526
ENSMUSG00000024479,8.512291,4.871004277856431e-255,3.654279883767047e-253,34.112156
ENSMUSG00000083282,0.763625,7.611290125622059e-255,5.69673055804152e-253,34.09908
ENSMUSG00000027316,1.6111023,9.605943297675553e-253,7.156204362738109e-251,33.957027
ENSMUSG00000060206,0.71132624,1.0717617001167434e-252,7.965850185972102e-251,33.953808
ENSMUSG00000087143,1.2516366,3.77473059690357e-251,2.7990675912316886e-249,33.84884
ENSMUSG00000036377,1.9407047,3.238840836689818e-250,2.3961438189958807e-248,33.78533
ENSMUSG00000027180,0.9311855,3.5514133796749455e-250,2.62133585724671e-248,33.782608
ENSMUSG00000022995,0.76179016,1.2394491542669491e-247,9.044308475578007e-246,33.608997
ENSMUSG00000030189,1.3893561,6.430748939799597e-246,4.671261032597285e-244,33.491398
ENSMUSG00000032625,0.5916718,1.89896587439639e-245,1.3762776656202252e-243,33.45908
ENSMUSG00000033910,0.6073461,1.2753454958531369e-244,9.201445408594456e-243,33.402164
ENSMUSG00000068615,0.91602,1.392020340535585e-243,9.998201701506037e-242,33.330593
ENSMUSG00000041794,1.245049,7.33186567004563e-243,5.242611269514324e-241,33.280754
ENSMUSG00000039913,1.1448256,8.916285535588011e-242,6.347206463267252e-240,33.20567
ENSMUSG00000040640,0.72434956,2.9489774005042673e-241,2.0946239921896606e-239,33.169662
ENSMUSG00000010066,1.2246897,7.022179381558626e-241,4.976736599753297e-239,33.143517
ENSMUSG00000022092,1.1610111,2.027023073188168e-240,1.4334140646028648e-238,33.111546
ENSMUSG00000035798,0.6134124,1.4613929108945758e-238,1.0288848463208096e-236,32.982212
ENSMUSG00000042761,7.3090014,2.2330896130749292e-238,1.5653127497864832e-236,32.969368
ENSMUSG00000055447,0.7377988,2.9910451586714154e-237,2.0829378394104372e-235,32.89064
ENSMUSG00000035934,1.5032785,4.908415886313271e-236,3.4033808333800713e-234,32.805542
ENSMUSG00000021180,1.1468769,4.553581245963661e-235,3.1505274650799117e-233,32.737633
ENSMUSG00000048304,1.2445692,5.041656293140951e-235,3.4806986572085606e-233,32.734528
ENSMUSG00000000632,1.0903301,5.408918902140279e-235,3.726221679809929e-233,32.73238
ENSMUSG00000021013,0.7653889,8.243107719587737e-234,5.65438356936346e-232,32.649136
ENSMUSG00000055761,4.144384,1.6343892981908696e-233,1.1187185209026991e-231,32.62818
ENSMUSG00000049092,0.8891281,1.2735464299731166e-231,8.606916948894266e-230,32.49454
ENSMUSG00000086020,0.6272877,7.409690449777413e-231,4.9970952393298875e-229,32.440353
ENSMUSG00000068205,0.59604144,1.1045629823264316e-230,7.433523230219519e-229,32.428055
ENSMUSG00000064115,0.618498,1.2465511562617341e-228,8.37149260790113e-227,32.282124
